,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.54182404831957,127.82416276048167,62.12658497624504
CVAE (Monte Carlo),173.55404546085637,130.248821490108,65.86376786155823
Performance gap,12.987778587463197,-2.424658729626344,-3.7371828853131888
