,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.3446770323732,128.13502146565494,62.25662926134591
CVAE (Monte Carlo),173.20411106877432,126.56238619283366,65.66040159719059
Performance gap,13.140565963598874,1.5726352728212873,-3.4037723358446783
