,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.8158118397283,128.07296911367592,62.35565794923435
CVAE (Monte Carlo),174.57893239956695,130.17453475805897,67.32929634362364
Performance gap,10.236879440161346,-2.1015656443830437,-4.97363839438929
