,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.3562355894631,127.90949807456506,62.25438853498465
CVAE (Monte Carlo),176.334932808678,129.23794709226956,67.09324514370756
Performance gap,10.021302780785106,-1.3284490177045,-4.838856608722914
