,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.34415482103634,128.41203529918536,62.31929904584306
CVAE (Monte Carlo),175.3065879748652,129.91265379201872,67.18683384173214
Performance gap,10.037566846171131,-1.500618492833354,-4.867534795889078
