,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.908047270851,127.57907192242412,62.11688134921626
CVAE (Monte Carlo),174.6467626894625,129.01097177621276,67.19763933126919
Performance gap,10.261284581388509,-1.4318998537886358,-5.08075798205293
