,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.94906352960263,127.90771077311457,62.22294447292535
CVAE (Monte Carlo),173.32161768709128,127.84673650577045,66.05098830396756
Performance gap,11.62744584251135,0.06097426734412181,-3.8280438310422085
