,1 quadrant,2 quadrants,3 quadrants
NN (baseline),188.51740330705246,128.80631663167057,62.55534379855512
CVAE (Monte Carlo),175.70923573064346,129.47670372911153,65.45421781936012
Performance gap,12.808167576409005,-0.6703870974409654,-2.8988740208050032
