,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.90168596456607,127.66718455549247,62.230987426952815
CVAE (Monte Carlo),175.43748708121691,128.20197564268264,66.84874287809427
Performance gap,10.464198883349155,-0.5347910871901718,-4.617755451141456
