,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.1964867930062,128.38201243732684,62.23684741132937
CVAE (Monte Carlo),174.57862225127298,129.20837436468838,66.4772779324565
Performance gap,10.617864541733212,-0.8263619273615461,-4.240430521127131
