,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.11742481560754,127.66083085422699,62.10407821362773
CVAE (Monte Carlo),174.1918815637168,131.9765072173585,67.03299270727383
Performance gap,10.92554325189073,-4.315676363131502,-4.928914493646104
