,1 quadrant,2 quadrants,3 quadrants
NN (baseline),184.66668047920203,127.48447135462166,62.14369907318213
CVAE (Monte Carlo),173.42610178207056,129.39284583631033,67.03667209856808
Performance gap,11.240578697131468,-1.9083744816886679,-4.892973025385949
