,1 quadrant,2 quadrants,3 quadrants
NN (baseline),186.5383385606467,127.98887368589163,62.06345096868448
CVAE (Monte Carlo),174.20027994271666,128.5314375417301,65.06382378526389
Performance gap,12.338058617930045,-0.5425638558384662,-3.0003728165794143
