,1 quadrant,2 quadrants,3 quadrants
NN (baseline),185.31221217926318,128.19334726059398,62.360615970989386
CVAE (Monte Carlo),174.0408229645068,130.15610248212235,66.73153330647527
Performance gap,11.271389214756397,-1.9627552215283686,-4.370917335485885
